Timestamp,Trade Type,Instrument,Units,Entry Price,Exit Price,Profit/Loss,Signal
2024-05-25 03:16:00.962948,Buy,GBP_USD,1000,1.27364,,0,1
2024-05-25 03:31:00.865428,Buy,GBP_USD,1000,1.27364,,0,1
2024-05-25 03:46:00.838978,Buy,GBP_USD,1000,1.27364,,0,1
2024-05-25 04:01:00.769281,Buy,GBP_USD,1000,1.27364,,0,1
2024-05-25 04:16:00.912998,Buy,GBP_USD,1000,1.27364,,0,1
2024-05-25 04:31:00.881572,Buy,GBP_USD,1000,1.27364,,0,1
2024-05-25 04:46:00.853336,Buy,GBP_USD,1000,1.27364,,0,1
2024-05-25 05:01:00.892752,Buy,GBP_USD,1000,1.27364,,0,1
2024-05-25 05:16:00.849682,Buy,GBP_USD,1000,1.27364,,0,1
2024-05-25 05:31:00.864275,Buy,GBP_USD,1000,1.27364,,0,1
2024-05-25 05:46:00.845056,Buy,GBP_USD,1000,1.27364,,0,1
2024-05-25 06:01:00.917295,Buy,GBP_USD,1000,1.27364,,0,1
2024-05-25 06:16:00.890598,Buy,GBP_USD,1000,1.27364,,0,1
2024-05-25 06:31:00.924218,Buy,GBP_USD,1000,1.27364,,0,1
2024-05-25 06:46:00.896192,Buy,GBP_USD,1000,1.27364,,0,1
2024-11-21 12:31:01.044903,Sell,GBP_USD,-1000,1.26449,,0,2
2024-11-22 10:01:00.877846,Sell,GBP_USD,-1000,1.25483,,0,2
2024-11-22 10:55:00.961979,Sell,GBP_USD,-1000,1.25207,,0,2
2024-11-22 10:56:00.721955,Sell,GBP_USD,-1000,1.25153,,0,2
2024-11-22 10:57:00.751787,Sell,GBP_USD,-1000,1.25154,,0,2
2024-11-22 11:00:00.794007,Buy,GBP_USD,1000,1.2511,,0,1
2024-11-22 11:01:00.809224,Buy,GBP_USD,1000,1.25035,,0,1
2024-11-22 11:02:00.679742,Buy,GBP_USD,1000,1.24971,,0,1
2024-11-22 11:03:00.763204,Buy,GBP_USD,1000,1.24953,,0,1
2024-11-22 11:04:00.755720,Buy,GBP_USD,1000,1.24992,,0,1
2024-11-22 11:05:00.782456,Close,GBP_USD,1000,1.25019,1.24961,-0.5799999999998029,2
2024-11-22 11:05:00.934069,Close,GBP_USD,1000,1.2497,1.24961,-0.08999999999992347,2
2024-11-22 11:05:01.082960,Close,GBP_USD,1000,1.24989,1.24961,-0.27999999999983594,2
2024-11-22 11:05:01.238241,Close,GBP_USD,1000,1.25045,1.24961,-0.8399999999999519,2
2024-11-22 11:05:01.387940,Close,GBP_USD,1000,1.25127,1.24961,-1.6599999999999948,2
2024-11-22 11:05:01.553901,Sell,GBP_USD,-1000,1.24961,,0.0,2
